review,label
saya baru kali coba transport garap saya ndak tahu apakah semua driver garap doktrinnya seperti yang saya alami ramah baik nyaman pokoknya markotop lah,1
halo gojek aplikasi saya tidak bisa dibuka saya sudah menggunakan versi yang terbaru setiap masuk aplikasi selalu keluar tolong bantuannya,0
saya memberi bintang 4 karena maps di gojek masih suka tidak bergerak saat driver gojek nya sudah sampai ke tujuan,0
sumpah gojek ama drivernya jahat banget sama saya sudah dapat bilang dalam perjalanan kena cancel mulu mana susah banget dapetnya yaallah,1
gojek kalau abis hujan susah mencari driver 510 giliran dapat jarak drivernya jauh banget padahal yang dekat banyak tapi malah tidak dapat aneh ini aplikasi,1
dengan adanya gojeksaya khususnyasangat terbantu kalau lagi malas keluar rmhsmg pelayanannya terus ditingkatkandari baik menjadi lebih baik lgmaksh gojek,1
hari ini dapat driver tidak di respon menunggu lama tidak ada di jemput hampir sejam menunggu mulai hari ini uninstall aplikasi habis ini ada notifikasi balasan mohon maaf tapi tidak ada perubahan lihat komentar di bawah di tanggal tanggal sebelumnya sangat buruk,1
aplikasi gojek apa yang selalu lama dalam jemput customer bilangnya 1 menit tapi bisa datang 5 menit kemudian tidak jels tidak usah pakai aplikasi ini,1
ttp saya kasih tapi saran kalau hujan jangan susah ya karena hujan grabcar itu sangat di butuhkan,1
verifikasi muka bukannya mempermudah malah mempersulit muka sudah pas malah tak terdeteksi makin gajelas gojek bikin gregetan saja,1
di maps sering tidak bergerakdriver nya muter 2 pesan gocar prioritas tapi menunggu bisa 30 menit padahal jalanan lancar,0
makin lama makin tidak ada beres nya ini aplk gojek pesan gocar selalu di cancel pengemudi dan selalu susah buat dapati pengemudi tolong diperbaiki lagi la,1
driver nya ramah baik saya pelanggan yang punya trauma jatuh dan drivernya mau nurutin untuk pelan pelan saja driver sangat terpercaya terima kasih pak driver sehat sehat terus ya pak,1
banyak kendaraan roda duanya sudah tidak layak pakai kenapa harus diberikan jadi driver maxim pelayanan dan kenyamanan harus diutamakan,1
tolong drivernya cari yang benar baik saya 2 kali dapat driver yang kurang ajar padahal saya sudah percaya pakai maxim,1
grab tidak jelas makin hari makin naik grab hematnya lama kalau naik terus begini tidak mau lagi pakai grabdan driver suka tidak jalan sudah di tungguin lama,1
sangat membantu untuk perjalanan kami memudahkan untuk mencapai tempat yang dituju sehingga mempermudah mendapatkan sesuatu yang diinginkan,1
aplikasi nya selalu tidak akurag mrncari titik penjemputan dan tujuan harus nya pakai gps yang bagus dong perbaiki gps nya biar banyak pengguna nya,1
aplikasi tidak jelas susah cari gocar cancel seenaknya padahal sudah menunggu lama tolong pelayanan diperbaiki tidak ada kompensasi lagi,1
cari gocar lama banget mau tf ke bank lain juga lama banget loading nya tidak muncul muncul,1
makin kesini makin tidak jelas banyak iklan nya orang menunggu driver tiba tiba di alihkan ke halaman iklan,0
lagi eror apa bagaimana ya belakangan dapat driver jauh terus padalah sudah prioritas sudah begitu pihak driver suka ngecancel tiba tiba,1
download nya lama sekalidiskon cuma awal pakai tapi enak gojek nya selalu dapat yang ramah dan baik 9510 ini aplikasi,1
gojek topp bangett terima kasih bangett buat orang yang sudah bikin aplikasi ini ini ngebantu bangett buat saya banyakk ceritaa dan pengalaman seruu di gojek tidak sabar menunggu cerita di tahun 2025 nantii bareng gojekk itu capslock bukan marah ya jek,1
perbarui lagi ya aplikasi nya ta 3 ribu banget sama driver suka cancel suspend saja yang suka cancel atau mau saya kerjain para driver pesenpas sampai saya cancel,1
mohon di pertimbangkan lagi untuk merekrut driver gojeknya ya karena kebanyakan gojek sekarang tidak memiliki attitude yang baik alias kasaryang non costumer pun banyak yang mengeluh mohon di selisihkan lagi para driver yang tidak memiliki attitude yang baik terima kasih,1
grab promonya mantep diskon 15 ribu jadi kita bisa ngelebihin 15 ribu nya ke driver yang anter pesenan kita dehh mantul pokonya,1
bisa tidak ya mulai menormalisasikan untuk tidak merokok di dalam kendaraan bau asap rokok itu susah hilangapalgi penumpang grabcar juga ada anak anakbumilorang tuabaik dalam kondisi sehat ataupun sakit please untuk para pengemudi dan konsumenhargai paru paru anda keluarga andadan penumpqng anda,1
tolong diperbaiki maps nya sekarang sering tidak sesuai titik lokasi jauh pula akibatnya sering debat ama driver,1
pengemudi khofifatus sholihah dengan motorcycle warna putih nomor polisi s3878 or selamat menikmati perjalanan anda rating 400 pengemudi khofifatus sholihah dengan motorcycle warna putih nomor polisi s3878 or selamat menikmati perjalanan anda rating 400,0
driver pada jauh jadi lama tolong perbaiki lagi sistemnya jarak driver sama layanan pelanggan tidak lebih dari 2 kamu jadi tidak menunggu lama,0
yang dekat banyak kenapa yang jauh app lama kq kalah sama app yang baru lagi buru malah suruh nggu driver yang jauh lama pula makin sering di gunakan makin tidak jelas ni app kebanyakan makan uang driver,1
tidak bagus banget tiap mencari driver lama sekali seperti sengaja apa karena biaya nya terlalu murah jadi driver tidak mau mengangkut mohon ditindak lanjut padahal posisi driver pada dekat semua,1
tolong banget kalau ngarahin map yang benar benar saja lewat jalan umum saja tidak usah ngide mencari jalan paling cepat malah jadi lama tidak semua driver paham kasian,1
untuk di bandara ada tambahan biaya admin parkir yang kalau ditotal jadi lebih mahal dari gocar grabcar,1
harga yang argo di penumpang sama si sopir beda drivernya pada tanya lewat jalan yang mana kalau pendatang tidak tahu jalan bagaimana,0
pekerja gojek ini pada bertingkah tidak mau kalau yang dekat cari uang sepuluh 20 ajh bertingkah banget,1
bintang 4 dulu karena masih ada beberapa hal yang harus ditingkatkan lagi maupun itu dari aplikasinya ataupun dari drivernya,1
potongan yang sangat besar di beban kan ke pihak konsumen driver dapat sedikit aplikasi perbudakan founder malaysia memang negara musuh indonesia,1
selamat hidup aku pakai transportasi online bisa dihitung dengan jari kanan saja tapi pengalaman yang saya dapat bagus semu driver sopan baik berusaha ngobrol dengan akrab,1
layanan go investasi tidak bisa di akses padahal sudah di upgrade grde makin tidak jelas gojek nya bukan lagi sebagai problem solver sekarang tapi menjadi problem maker,1
mantap supir nya pun rama dan baik mobil nya pun bersih dan wagi wak pokok nnya jos x,1
beberapa driver nya kurang ajar baru saja kejadian baru menunggu 2 menit sudah ngamuk seperti sudah menunggu bertahun,1
tolong dong kalau hujan di perbaiki posisi driver nya jauh jauh semua padahal banyak yang dekat kalau di lihat di maps,1
aplikasi yang bagus pernah ngalamin salah tf 110 ribu ke driver gojek tapi csnya mau bantu sampai dana kembali ke saya potongan gocar nya juga banyak aplikasi yang sangat membantu recommended lahh,0
saya tidak tahu kenapa ya kalau setiap pesan gojek selalu di cancel dari drivernya sudah ada ke 10 kali padhl lagi buru buru developernya bagaimana aplikasi kok jadi begini padahal dulu fine fine saja,0
tolong peta untuk konsumen di perbaiki lagi sering nyangkut peta nya jadi tidak ketahuan sudah sampai mana driver jemput nganter mknan nya,0
tolong di perbaiki lagi masalah pejemputan drivernya dapat di jauh jauh sedangkan yang saya lihat ada yang driver posisinya dekat dengan saya,1
setiap pesan gocar mau hemat tidak jam malam tidak ada yang menerima padahal ada banyak sekitaran daerah saya di stasiun prambanan heran,1
drivernya bad attitude minta harga lebih dari aplikasinya dengan alasan sudah tidak ada promo padahal di aplikasi tercantum harga yang berbeda dengan yang di minta driver,1
banayk iklan tidak jelas padahal lagi main geme seru seru nya keluar secara tiba tiba karena iklan ini tolong iklan jangan ganggu,1
tidak dapat gojek susah area surabaya utara aplikasi sampah menunggu 1 jam tidak dapat dapat limit di blokir aplikasi sampah,0
saya peke gocar hemat dari jam set 2 sampai jm set 5 tidak ada satu pun driver yang mau ambil padahal nominal pembayarannya semakin naik melebihi gocar biasa sangat tidak menyenangkan,0
hei gojekkira gojekkira kalau bikin tarif tidak mikir apa jemput 34 kmongkos nya kadang 1520 ribungalah 2 in angkotini ngalahin rentenir lagi potongan nya buat pemerintah di tutup saja ini aplikasi penghisap darah orang ongkos murah kena potongan lagi,1
sekarang tarifnya mahal dulu trip yang biasanya 11 rb 13 ribu sekarang jadi 20 rblama 2 ku log out juga ini gojek,1
senang saja dengan aplikasi dan promonya hanya sj kenapa sekarang jadi dapat abg grabnya jauh terus jadi butuh waktu menunggu jadi lama mau cancel kasihan abg grabnya tolong kasih driver yang dekat saja ya,1
gojek sekarang sudah tidak seperti dulu sekarang jadi mirip aplikasi scam banyak promo tapi setelah daftarin goplus promo nya malah ilang semua voucher sengaja dibikin tidak ada tanggal berlaku biar sewaktu bisa dihapus berasa ditipu aplikasi sampah,0
saya menunggu 2 jam masih tidak dapat driver tolong jika memang tidak bisa dapat driver dibatalkan saja jangan memberi harapan palsu,0
sinyalnya buruk pakai kartu perdana apapun kalau chatingan pasti pending pending mulu heran aku sama gojek,1
bajing terlalu lama menunggu nya gojek sialan kalau tidak bisa ya minimal bisa di membatalkan tolol lama lama menunggu baru di bilang dk bisa dk ada driver ngapa tidak awal awal,1
parah kalau sudah hujan harganya tidak stabil sehingga drivernya jadi tidak mau mengangkut penumpang karena berharap harga naik dan terus naik tidak jelas manajemen nya ini,1
layanan gojek sangat membantu untuk aktifitas sehari di saat motor sedang perbaikan di bengkel masukan nya mgkin hanya kalau cuaca sedang hujan dalam situasi urgent butuh transport masih sering lama dapat driver nya,1
pelayanannya tidak ramah baru pertama kali pakai grab dan kesan drivernya sangat buruk gabakal mau pakai grab lagi,1
aplikasi diupdate malah makin jelk dam kadang saya suka dapat driver yang jauh yang membuat saya lama menunggu,1
drivernya tidak jelas sudah menunggu lama malah dicancle lebih diperbaiki drivernya kalau tidak mumpuni tolong dipecat saja,1
pak sopir ramah dan sopan mengerti dengan penumpang ditempat titik jemput daerah pelabuhan terima kasih pak sopir yang baik hati tuhan memberkati,1
saya tidak bisa request refund dana saya secara mandiri tolong aplikasi grab dipermudah cara request refund dana,0
baru tahu saya kalau maxim semurah ini kalau saya mau pakai maxim terus terima kasih untuk driver nya abang nya baik bgtnganter ke tempat tujuan dengan selamat,1
kasian driver nya pendapatan nya kecil buat 1 kali trip nya tapi ongkos dari aplikasi nya mahal ditambah maps nya kadang eror ya yang paling penting ongkos yng keterima driver beda jauh sama ongkos dari aplikasi gojek nya,1
cuaca bagus jam sibuk tidak cari driver sudah seperti cari emas lamanya sudah seperti hewan hibernasi,1
kacau banget kecewa saya hanya ingin beri tahu untuk semua driver mobil jangan apa apa lewat tol padahal lewat jalur biasa saja bisa niat mau hemat malah boros karena harus bayar tol,1
kalau kata parah banget sih kamu tarif murah murah banget kasian driver lah mikir apa cuy kasihan deiver masa tarif motor goceng berkilo berkilo mobil 14 ribu berkilo berkilo tidak mikir apa mereka butuh bensin dan lain lain kalau bangkrut kan kamu juga yang susah parah benar kamu pada,1
buruk sekali sekarang driver gocar yahbanyak alasan buat cancel penumpang dikala hujan semua menunggu ambil pas tarif mahalburuk banget sekarang gojek,1
tolong bilangin ke driver mu itu kalau nyetir sepeda itu yang cepat dong padahal jalannya sepi masih saja dilambatin nyetirnya cokk anj bangkrut saja luhh punya nya makarim bedes,1
percuma sudah ada e walletnya tapi driver masih maunya tunai kalau bikin aplikasi jangan nanggung dong,1
gojek nya baguss super duper jedar jedorr bintang 5 etmin jgaa asikk nya minta ampunn dah angkat tangan kalau ini mah yuk egee buruan download gojek jan pakai lama sinii gwa tunjukkin pelayanan terbagus,1
tidak jelas wifi kencang tidak ada gangguan untuk main game pun lancar giliran aplikasi ini blgnya internet mati terus internet tidak stabil lah,0
driver terbaik bintang nya kalau ada 10 tak kasih nya 11 pelayanan sangat luar biasa baik nya,1
sekarang susah banget dapat driver mereka terlalu pilih pilih males padahal saya selalu kasih tips sudah bertahun tahun pakai sekarang kesal banget drivernya kalau tidak mau pick up yaudah langsung cancel saja jangan dibiarin kita menunggu lama lama tidak gerak gerak tidak mau konfirmasi juga,1
sejauh ini cukup membantu sekali banyak promonya good lah pernah sekali dimaki dimaki driver karena menunggu gpp manusiawi kalau marah marah tapi saya tetap pakai gojek kog aman,1
aman nyaman dan ramah di kantong khususnya kalangan pelajar apalagi kalau drivernya ramah dan wangi itu lebih baik sukses selalu jasa maxim luar biasa,1
tidak bisa login terus malah di suruh nggu 30 jam padahal sekarang sudah laper banget pgn cb pesan makan di gojek waras,0
sudah 3 kali pesan masih saja gc dapat driver sudah 2 jam menunggu tiga kali juga batal,0
dear developer gojek kalau nulis deskripsi pada update aplikasi yang benar tidak usah kamu bolak balik begitu kalimatnya kalau tidak bisa nulis sini ya sudah tidak usah ditulis lol,1
tolong kalau hari libur maps buat drivernya di update soalnya di ui kalau hari libur semua gerbang tutup cuma bisa lewat dekat tugu buku kasian driver nya mutar jauh banget,1
setiap saya pesan setelah driver datang pasti saya tawarkan di luar aplikasi offline dan saya yang cancel kebanyakan driver setuju perusahaan ini sudah terlalu serakah dan tidak ada empatinya dengan mitra,1
aplikasi sampah wajar saja banyak ditinggalin driver dan pelanggan pindah kesebelah 3 kali download gagal terus ngures kuota saja,1
dapat driver engkong engkong walaupun gemetar naeknya paling tidak maxim sudah mau memberi pekerjaan tidak memandang usiabuat engkong driversehat terus,1
buat para customer yang seperti tokai kalau bisa jangan maen cancel saja kalau sekira nya dapat nya jauh driver tolong di kabarin jangan seenak nya maen cancel driver sudah sampai penjemputan maen cancel ajaklo bisa customer cancel di potong 5000 untuk driver,1
kenapa aplikasi saya tidak bisa tampilkan transportasi dan lain lain tidak seperti biasanya padahal sudah saya instal ulang,0
oknum driver nya kurang sopan padahal kan saya baru belom terlalu paham harus nya di kasih edukasi bukan malah di katain kasar,1
sejahterain driver min kasian driver sampai ngalong hujan 2n argonya tambahin kasianrata kasianrata driver pada mengeluh kalau saya tanya,1
masih belum diperbaiki kinerja driver atau aplikasi nya ya gojek solusinya dong buat driver biar autobid pas lagi ujananeh susah banget dapat driver kalau ujanmanja bgtkesel deh driver pada manja kalau hujan pada tidak mau narikga butuh rejeki apa ya,1
aplikasi aneh tiba tiba muncul tagihan ongkos tolparkir dari tahun sebelum 2 nya padahal selama ini dipake juga aman saja karena memang sudah dibayar tidak jelas stop pakai gojek dan uninstall adl jawaban terbaik,0
bapaknya ramah baik bgd sudah mau bawa kitadari tadi mau klinik bawa yang sakit susah bgd pesan ojek online dibatalin trsterima kasih ya pak sudah mau bawa kita disaat kita butuh bgdmaaf hanya bisa kasih tips sedikitsehat selalu bapak,1
makin gajelasbuat dapat promo saja harus langganan gojek plussekarang sudah tidak ada promo yang seperti dulu lagimakin update makin gajelaspadahal memberikan promo juga profitnya sudah banyak banget dari taxaplikasi kikir,1
bingung ya sama gojek pakai gojek harus nya bisa lebih cepat dan tidak menunggu lama dn harga nya juga semakin naik kalau cuaca hujan harus nya driver selalu ready masa menunggu terus sihh harus bisa jadikan solusi penggunan ojek online hadehh,1
tolong dipertegas untuk mitra grab carnya saya pesan dari grab car hemat plus sampai xl hampir 2 jam di cancel terus sama driver,0
sudah di update malah nambah fitur verifikasi selfie yang gajelas sudah lama kepala sampai ngangguk ngangguk tidak jelas tidak bisa bisa tembus pesan drivernya malah seperti orang dongo di tempat umum ngangguk ngangguk verifikasi ribet,1
trauma banget tiap naik grab car tidak ada yang benar tiap jalan supirnya mengeluh mulu macet lah apalah padahal kita sebagai customer tidak tahu apa apa soal begitu memang sudah resiko mohon mengadakan fitur silent buat pengemudi biar tidak banyak mengeluh atau ngomong,1
kasih opsi agar ttp bisa di gunakan walau belum update kadang lagi kepepet sinyal lambat jadi kelamaan mau mencari driver,1
perlu penyesuaian lagi saya sering di kasih driver yang jauh dari titik penjemputan terus jadi sering di cancel tolong tambah fitur memilih driver agar bisa memilih driver terdekat,1
gojek ini banyak boong di bilang 1 menit lagi sampai tanya di undur jadi 4 mntt apa begitu cobaa banyak nipu nyagk sesuai y di promosiin tolol memang,0
saya setiap hari menggunakan grab aplikasi sangat bagus nyaman driver nya juga fast respon tapi terkadang kalau sedang hujan aplikasi ini suka loading lama,1
selamat pagi semoga maxim lebih bagus lagi dari sebelumnya khususnya kami dipulau nias sangat terbantu dengan adanya maximhanya sajasaya ingin lebih ditambahkan lagi seperti pembayaran jasa secara onlinemaximpay dan aman juga bagi kita tidak terjadi sesuatu hal,1
yang benar saja masa pesan gojek selalu jauh titik nya rugi waktu jarak driver juga kasian bensin nya di le bagaimana sih gojek sekarang tidak ada akhlak,1
kecewa berat baru saja make gojek senang awal dapat voucher diskon eh taunya malah tiba ilang vouchernya sudah begitu ditolak laporannya goodbye,1
kurang suka di cara pemilihan peta nya yang tidak bisa di atur dengan akuratmasa harus pasang pin di tempat yang harus ada di maps,0
kecewa berat sih percuma punya fitur ewallet kalau semua drivernya di kota makssr tidak ada yang make tolong fitur ewalletnya di fungsiin ya kak biar tidak kalah saing sama kompetitor sblh,1
alhamdulillah selalu memuaskan pakai aplikasi gojek menolong banget di saat saya ada di tempat yang asing tapi alhamdulillah bisa sampai ke tempat tujuan dianter abang gojek,1
kendala tidak menemukan driver tapi sistemnya tidak ada solusi bertanya ke pusat bantuan juga sama saja tidak bisa dikasih masukan,1
jadi takut kalau pakai voucher hemat disinikalo pakenanti driver nya judesngasih rating customer nya jelekjadi susah dapat driver tidak dikasih tips pasti marah,1
sekarang malah semakin parah sudah dekat lho tiba tiba di cancel sopir gojek kok begitu sekarang kok tidak sopan begitu sudah terburu terburu e malah di cancel tanpa ada pemberitahuan dulu parah,1
beberapa x mengalami dapat driver grabcar yang sangat tidak sopanlebih enak naik gocar atau taxi bluebird,1
banyak driver nya sekarang pada ngemis tips karena argo yang dia terima tidak sesuai ada yang menerima 5000 ada yang 6000 tolong kasiani driver andaanda bisa jaya karena driver andahilangkan program anda,1
tolong benerin aplikasi nya dong sering gangguan muter muter terus abang ojolnya chat jadi tidak bisa dibales kita mau konfirm ke ojolnya jadi susan kasian ojolnya,1
driver comfort lagunya sengaa tidak mau diambil lucu banget driver ojek online itu kalau tidak mau ambil bilang biar dicancel wahai para driver dongoo biar orang tidak menunggu,1
saya ingin mendaftar ulang sebagai driver tetapi sudah mengganti motor dan ktp di akun lama sudah terpakai apakah ada cara agar ktp lama saya bisa saya gunakan kembali,0
sangat kecewa karena pesan grabcar yang datang malah blue bird malah supirnya blue bird tidak ramah suka marah marah tarif murah,1
good membuat semua orang menjadi dapat sampai ke tempat tujuan nya dengan selamat dan lancar tanpa kendala,1
driver nya lama bangett yang harus nya anter ibu saya cuci darah jam 6 bisa sampai jam 7 an,1
mantaf sampai tidak ngantuk nemenin ngbrol smngat terus cri cuan y pak supir sehat sll berkah selamat,1
bagus sih murah tapi kadang kasihan sama drivernya biasanya pas promo harga grabcar hemat sama dengan grab yang motor,1
sangat cepat cekatan pelayanan nya bagus terima kasih sudah mencari kan kendaraan dan pengemudi yang baik dan amanah dan ramah terima kasih,1
gojek lagi ngeruk keuntungan pelanggan bayar 15 ribu driver terima cuma 5 ribu astaga gojek pantrs drivermu pada mengeluh semua aplikasi meres tenaga orang lama lama habis pelanggan mu gojek,1
sopir gocar rada belagudah tahu pesan gocar yang xl ke tanya berapa orang dewasa 3 anak kecil 3 saja tidak mau bawa sumpahin seret itu driver rezeki nya,1
kesalahan driver lama malah customer yang nanggung konsekuensi dibatalin ya karena buruburudriver jauh malah dapat konsekuensi customer bakal dapat yang lebih jauh kalau sering membatalkan selagi driver belum jalan tidak masalah dong kalau dibatalin malah ngancem customer si grab ini haduh,1
terima kasih bang sudah di bantu itu klrga dari jakarta sedangkan saya orang biasa tidak py mobil tolong pihak grab di bantu bila penumpang masih klrga dan saya pesan grab dari rumah tolong di permudah,1
sampai bikin 2 laporan tidak ada yang beres permslhan tidak selesai juga parah sudah payah cari karyawan yang bisa kerja,1
saran untuk grab ini backsoundnya mohon dihapus saja karena sangat mengganggu apalagi waktu mengangkat telepon saat dalam perjalan bersama drivernya suara backsoundnya masuk kedalam telepon,1
senang sih dapat tarif murah tapi kasian juga ke abangnya saya kalau dapat tarif yang murah pasti inisiatif memberikan tip ke driver nya biar sesuai dengan tarif aplikasi lain nya,1
parah driver grab cirebon khususnya cideng raya orangnya senga amat tidak ada ramah nya koq bisa orang seperti begitu jadi driver,1
terima kasih pak semoga sehat dan di lancarkan rezekinyaa amiinn sangat bagus musik yang bagus pengemudi dengan hati hati pengemudi sopan tiba dengan cepat bersih rapi,1
tolong untuk pihak gojek diperhatikan kmbali driver nya karena saya sering ketemu driver yang tidak tahu gmaps driver yang komplen kalau jalan becek padahal saya juga tidak tahu kalau jalan tersebut becek atau sedikit banjir selama di jkt drivernya pada bagus setelah di tangerang pada begitu terima kasih,1
aplikasi tidak jelas dreafer nya pada sengaja di lambatin di aplikasi nya tulisan sudah tiba pas di cek dreafer nya masih jauh lebih mending grab atau gojek lebih aman walapun harga sedikit mahal,1
aplikasi nya berat padahal saya buka aplikasi sosmed atau yang lainnya jaringan lancar tapi kalau buka gojek lambat seperti gapunya kuota padahal pakai wifi,1
tolong untuk map diperbaikisering tidak sesuai dan membuat hubungan driver dengan penumpang jadi bermasalahtolong it nya kerja untuk memperbaiki masalah map kalau perlu terjun ke lapangan,1
sengaja bintang 5 ni gojek lama lambat amat chat driver ceklis terus tahu sampemau tracking map malah lambat tidak jalan,1
driver gocar pada tidak doyan duit padahal banyak yang mangkal tapi tidak ambil sama sekali jarak dekat 40 rebu,1
drivernya pada ngemis ngemis minta tambah ongkos 100 ongkos dapat di 25 ribu di aplikasi cust eh drivernya minta 60 ribu,1
gojek taik ni drivernya penipu dan makin maki orang tanpa ada sebab yang jelas terus mempermainkan orang terus setela itu dilapor keadminnya tapi malaan saya yang diblok adminnya buat smuanya hati hati mengunakan gojek banyak driver penipu digojek tapi tidak ditindak tegas,1
aplikasi saya tadi tu sudah dapat driver dan kemudian ada driver yang nge cancel jadi nya banyak yang masuk chat sama jadinya saya kena omel sama driver jadi nya banyak yang masuk,0
gojek parah dari jam 2 hujan sampai skr jam 6 sore dari miko mall tidak ada yang maw ambil malah pada di cancel,0
kenapa selalu susah cari pengemudi dan malah dapat pengemudi yang jaraknya jauh nego harga sudah tidak bjsa lagi,1
kenapa sekarang makin sulit customer wajib vermuk kamera saya rusak bagaimana cara makai aplikasi nya sangat kecewa,1
gojek mahal sekarang gaak asik saya mau pindah ke ojek kompetitor sebelah saja wkwkwkw semakin sering naik gojek semakin tidak pernah mendapatkan promo kek dulu payah sekalinya ada promo pakai bank wkwkwkw ribet bye gojek aku uninstall ya,1
mau di buka lama banget padahal jaringan bagus pakai wifi yang mahal dan lancar banget tapi pas buka ini aplikasi butut maxim loading muluu sampai setengah jam an lebihh,1
buruk mapsnya tidak jalan sekalinya jalan tidak lancar alias stuck stuck jadi tiba tiba sampai saja drivernya jadi kita taunya driver tidak jalan,0
utamakan driver langsung jalan jika siap ambil jika tidak abaikan jangan buat pelanggan menunggu terlalu lama di akhir waktu menyebalkan rasanya,1
sejauh pemakaian selama ini saya hampir tidak pernah mendapatkan pengalaman buruk kecuali 12 kasus driver beralasan kejauhan dan minta saya cancel mohon pertahankan kepuasan tetap kasih promo bagi konsumen tanpa merugikan mitra,1
dahal ya bagus ini aplikasi tapi driver nya banyak yang menolak dengan alasan hujan yakali pesan sepeda dahal pesan pakai mobil huft,1
mencari terapisnya lama banget tidak dapat dapat tapi memang murah sih minta tolong di map nya ditambahi nama jalan kalau mantau driver ato talent sampai mana biar gampang thx,1
kecewa sama driver gocar karena sering cancel pelanggan disabilitas kemarin cancel 5 kali perbaiki layanan dulu,0
tarif mahal potongan buat driver 30 lebih kasian hei sama drivernya mereka yang kerja si gojek yang nguntungin seperti zaman kolonial saja,1
mulai agak kecewa dengan driver gojek di kota semarang beberapa yang cara supiran motoran nya ugalan arogan di ingetin marah dll,1
seharusnya di aplikasi di berikan tutorial biar paham cara menggunakannya biar tidak salah paham sama driver gopartner,1
mau bayar cicilan paylaterpinjam jadi tidak bisa karena app nya kebanyakan fitur jadi berat dari dulu selalu problematik sistem nya gojek,1
gojek nya error pesan sekali yang datang dua pengemudi ini sangat merugikan orang maupun pengemudinya mohon di fix,0
drivernya parah penumpang disuruh bayar lebih padahal parkir dan tol sudah kami bayar tetap minta lebih dan alasannya buat biaya layanan niatnya ingin agak murah dari sebelah malah justru lebih mahal dari si biru,1
terima kasih atas respon nya dan bantuan nya bintang nya aku kasih 5 sukses terus untuk gojek,1
